fea0,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,label
0.8147674802147515,0.2448661644835329,0.2136590526010712,0.17540951404497265,0.461906897069217,0.1707525515027627,0.1110489072294758,0.08271589692629666,0.033007522656541936,0.3621237373712025,0.09458205766239793,0.875947997184249,0.4507679619241206,0.90667219107616,0.9704432796353,0.5883514436054122,0.6524438921562259,0.7881964737762484,0.05010190821362792,0.3866798265046547,0.6830825921557933
0.22492694227604948,0.4526744949850833,0.7307462799501011,0.21490881728801334,0.5543027251218432,0.5736899513944836,0.933943393823453,0.34405848737556644,0.993444450604094,0.2450284394013245,0.7250924305223511,0.1616224609031628,0.0347933610238097,0.8948342832285242,0.3973917238876801,0.7249003467607328,0.15552118609337118,0.7633131933156339,0.5370798841780757,0.21182971925988936,0.1576334412060838
0.7244870014154509,0.535503502896187,0.8828545923656991,0.827085572556597,0.13523636900087288,0.03254235972564856,0.9440077380220168,0.8262661960409152,0.2572964890432716,0.7542670494365539,0.8675625375536384,0.10654632149573973,0.35800456506129874,0.6118883287902699,0.4922093836160374,0.9066354920748264,0.10850910314536766,0.8597113917771678,0.8575033079247322,0.6125726312741933,0.834067412807146
0.0969630121310513,0.4393851416792399,0.33663883739473044,0.3775105586977613,0.5093842808367071,0.9396766672920892,0.13847875888097305,0.21329806709858604,0.5795772106747555,0.8706141984611635,0.4103072955939423,0.9495437442578876,0.15580391564720109,0.9565593570925146,0.3074664130830629,0.7392782866734628,0.16506033188265734,0.7095372547111778,0.8127297567840148,0.8050429950923303,0.8832736083536714
0.5866708181446529,0.7943755618563053,0.3583807434986158,0.563169654322318,0.6801301573246157,0.7704600712908066,0.2849777636180761,0.888919823182584,0.19555365824090287,0.4155214827877014,0.7085844734928453,0.42300992793985226,0.3012319145017845,0.7457118385704447,0.17520265180695105,0.4741936092114278,0.9590189887017164,0.8247108149068613,0.3073060074799159,0.11080350308364416,0.6764878537834964
0.1122847949998853,0.7483099092136469,0.055118020861517736,0.20817497956912007,0.5788581812191955,0.6705262706275605,0.6743511782110789,0.5772607406517078,0.3593367951576043,0.3798874201272943,0.9360766433287104,0.04874492386426621,0.11802812387920593,0.7680907457384771,0.9380457920604672,0.9836734362569628,0.04999138847056628,0.09410047172094538,0.8753811808526507,0.20337381280950492,0.7708837307161471
0.7821811190599393,0.5672037003507906,0.007385239683877942,0.8679776231979266,0.7426206743251713,0.6615300128046113,0.3071905237022048,0.11858101549804535,0.9284743596412568,0.625412232544835,0.9246786600901764,0.15860603214581526,0.106789643113127,0.5518109948577279,0.3353585294193412,0.12494656723092068,0.34223467610657066,0.7147664738348136,0.5393217711862853,0.7550973126222904,0.4506850656880563
0.8061279081652367,0.3146610964760813,0.8248094403935057,0.7997511559028081,0.936078690324256,0.8762696412145625,0.1302648504107421,0.13285118397361728,0.5926333892566628,0.5345751593068088,0.4840110715572431,0.33532811065339296,0.031069138690487,0.9594470785935972,0.8071897243629373,0.4737459393329899,0.7218701813305104,0.8806327861451891,0.4097446366755792,0.4295834029427255,0.6311058326719088
0.7892338913666072,0.20934976893360435,0.5413193588480754,0.7164350617236975,0.4407480448030522,0.7875221602545036,0.3798646150435714,0.6101549334880532,0.5088118902499243,0.4116948963323496,0.319237766516584,0.5301975488144632,0.049256431245735637,0.6290047173128336,0.4035689230166453,0.0011900701881162323,0.5778438896655205,0.934484201582372,0.1933969091506713,0.12439735262669528,0.7360254630788101
0.3224242778214197,0.5101307444410482,0.9988846809724384,0.06269255889290926,0.9185618379850052,0.6910966206089966,0.9361015476714376,0.09606364350789287,0.16788415129865375,0.3042794948987666,0.5805744615456654,0.1267726657197178,0.5698743942129452,0.8308027537686519,0.2902937191460895,0.8268353481141575,0.17109052227900345,0.2886249726986503,0.03633614258020268,0.4667806436070183,0.7833574063786952
0.025777404570006657,0.5508994222608423,0.14676082588450826,0.4293512935319045,0.9611494531363254,0.043041185334839686,0.7960734766410008,0.7568192888032274,0.9625430733802142,0.30529950480433543,0.7954295915169334,0.08702237689130288,0.2525418028614399,0.19849881988918827,0.7112575227722288,0.3616363110897547,0.2870837188219389,0.41862789531927935,0.2750689446634904,0.21314343175051664,0.09871446330659396
0.13728998921068936,0.4688792140467805,0.5626424425638193,0.28855486017559784,0.3953490872471198,0.1546181075703036,0.6729474850382813,0.6211175058156669,0.4391689500895256,0.3591798715583828,0.13633313702860228,0.08027713422378213,0.18187635617669728,0.4076379333795518,0.8180211449349581,0.3448616270213136,0.4867354962980959,0.2172844809418053,0.8767016427281377,0.0591402997426822,0.2512550640601033
0.6480459597575213,0.030704868302363294,0.40298314370535937,0.5171979756064244,0.1223970259891255,0.6030063964426485,0.8012932725321065,0.3761660307239162,0.7019113534638772,0.4470005124011887,0.34643167074219605,0.3930249946697685,0.4608628903188432,0.03493323910099999,0.6549465885994851,0.9426690533004336,0.9482444191640564,0.2010706980944124,0.7911400356523584,0.5322773930343989,0.9983040783104972
0.6585939039266856,0.8029285021251874,0.4240818559119017,0.3100832406591121,0.7383465538639747,0.262834685997658,0.9156018995061334,0.8673234452941327,0.7733905677292899,0.4076273786381911,0.37147074803793423,0.35768441891015623,0.6877050580245396,0.6152608650296473,0.6589658621994724,0.7618525288974803,0.7992211097175305,0.483139592037832,0.8935325943685981,0.16563016055962046,0.8936837798476626
0.8129096958252637,0.6652080048592632,0.5824379012765981,0.09157013780109392,0.8623671895569693,0.23614487403418535,0.2854706915929882,0.7289701521676241,0.3381117222757699,0.4647751331195408,0.702318185015395,0.8249614253130587,0.5939539688413948,0.12906308691203394,0.8648921463173795,0.30691172607802664,0.2905630003168188,0.5812597674924397,0.6900890669643454,0.32812744000627303,0.8520023927199487
0.4357790620904822,0.34528431903949103,0.9198228862865347,0.7749237159598703,0.21688940523233635,0.2428368277933627,0.6288722962637094,0.05642720781778787,0.1756782931744646,0.3717562515890717,0.8172416176934217,0.1281113891091057,0.7112449206699019,0.09354268020192448,0.07150268227581669,0.3737726262757165,0.4947670509228514,0.5906879868895143,0.4972641526609887,0.2855782611876667,0.5754645230785149
0.03105510415987567,0.22972618820336105,0.26055569091203645,0.7777875556226737,0.14369189560678208,0.7419904838117178,0.10891786493313682,0.16182579528024932,0.1833807123542155,0.3440015432187684,0.839549847987705,0.7025189046251222,0.1495841883486243,0.2935747810285709,0.7558180092243336,0.09148386415202724,0.9122707965441114,0.6104675253045979,0.6418211705310695,0.2318105930918404,0.4582838059050672
0.7382217878611393,0.4899901678373071,0.07598251630133701,0.02886546822025127,0.5821981267860789,0.939116848275894,0.5341836976776883,0.9881654888185116,0.06453810950949401,0.10576954627256407,0.9283724882147464,0.8378214253204367,0.9833697834395836,0.33263340699873245,0.6012883134491138,0.6769674194239341,0.8289781910557754,0.6092441861910588,0.39175359621475214,0.03304692994225,0.6762019573555488
0.5992862725732783,0.76891367998772,0.4743297707291138,0.5728497568611491,0.4065211982963863,0.9995022695304024,0.22209650806149595,0.4108440044882319,0.9167090395908316,0.8261657459509799,0.5257752681344103,0.030761716940552405,0.5600376889930456,0.09484708205410053,0.25583209298760645,0.5306351659407835,0.8566084690999263,0.2078252001757588,0.6765216676428413,0.53051125501327,0.4194172978147084
0.8394787931799698,0.025276619129049216,0.8873207430423321,0.4781502445354346,0.3672637045541354,0.9871051224304116,0.0018891137223172594,0.5861324387890928,0.2864637389570883,0.3828535584293053,0.8196889407860378,0.09571663997004798,0.7210996285922052,0.9589021200034828,0.5378391607609712,0.5047606925882733,0.6049158898839013,0.9583747635079196,0.9192948701220824,0.15760955652295716,0.5664313067864378
0.7552194687089309,0.415520127555954,0.3263060566657906,0.3427453346917423,0.07663258785400717,0.14459809779682709,0.4916218611585682,0.3596161437821874,0.07209819980830656,0.3139284944972307,0.16179519604419312,0.04618233512514014,0.37490192744744605,0.6650355008681156,0.5990920553619368,0.005591151329678912,0.7710276374415697,0.4635059977986374,0.13120223681461696,0.00017930556171419362,0.5726371051909985
0.6260603841105155,0.3250912305705591,0.13476684736753453,0.7065263727719427,0.09637889754644424,0.4250124504034349,0.4812805663409389,0.3361023041704322,0.031276967725541116,0.8644087313978167,0.5511105467492228,0.2656862820289775,0.3635441638033796,0.04369470868134162,0.4973612298948781,0.08081808637780674,0.4634118805732122,0.04685201092151614,0.8794162577237717,0.5767917805150626,0.30175242448028994
0.12083941733682554,0.05249843968861912,0.3556804147073316,0.114652760755224,0.572308996179401,0.3811126390840761,0.8319390733816547,0.6897860933237139,0.5426250960357598,0.7909460279589119,0.21593927947965866,0.18672641024145695,0.6227768084129954,0.4522099473812993,0.480119104238713,0.40999024394007466,0.5474303511527651,0.1903746171770917,0.4807497089543706,0.7373285187437142,0.4839758191800028
0.8233218480032055,0.4821011171099304,0.9421040729039564,0.696380192210968,0.27021827361258954,0.8772307117450626,0.4191027792746259,0.21863472635282544,0.7424110525013019,0.8291651328256283,0.9462146100186034,0.7939028255634677,0.4286957445105584,0.9242718562414448,0.6021528330648344,0.3174577160502492,0.8879553385768963,0.9589500916212677,0.7859928364652872,0.17057256918278318,0.4650647465923641
0.6624955361598565,0.8653213872526817,0.8477431294997716,0.8054526382754843,0.7742854670596103,0.8087460874367237,0.8574266056418567,0.4821680303865903,0.6560641808737719,0.07119953911469068,0.4100508669149884,0.5640483383504981,0.4702627140105469,0.8383676036661256,0.6635636807820677,0.8052089204480877,0.2725449100457405,0.35616749921701096,0.7786461565941518,0.306036260840851,0.16072768393393433
0.4116154314796334,0.7054243426297051,0.21426045425862128,0.4165583576935937,0.7778998804737576,0.8084208916895546,0.8071461428273107,0.4241278077426429,0.21754443719351255,0.9947221016687092,0.9366476631851588,0.5944473439359886,0.1004133238100534,0.3623735231834971,0.7182889585852101,0.08939915851456037,0.10453028856520197,0.4302066863291945,0.14722748996778154,0.98003350031961,0.5375561658370298
0.3048679232390199,0.5502235595812773,0.7159533322728959,0.51642823199154,0.19393767002528128,0.6464929579269807,0.12589411817571028,0.8447986710179496,0.7342751133380537,0.8156203162011023,0.6167229225086618,0.06849460632184146,0.3868385787035876,0.3788883744998125,0.3817004598736404,0.9245989184114692,0.7983635294940211,0.28582266318115146,0.7722701242301793,0.1874140536768233,0.4083334553285103
0.24603414678897784,0.17627354043846255,0.7893146989503041,0.4250558918683445,0.026725870024396747,0.03608549293204366,0.7875283743329621,0.01060444503853897,0.9485296512317344,0.8187263291714327,0.10649122050703796,0.9130628167998444,0.3705751870332933,0.4853681170626124,0.3805939969125427,0.8714243306772349,0.4519804119191012,0.12944849479907772,0.4816667905709578,0.5738874073940682,0.4883916647945257
0.4353846609268884,0.46395894538448296,0.4677535140474254,0.4464601130136837,0.08219606494085385,0.5851096625745542,0.5386636124564577,0.6539634435372961,0.4676787240254455,0.8473234208231561,0.9237385011289068,0.19612413536247172,0.3303757918566293,0.2747721212180162,0.9147002825406984,0.3537947082806723,0.0666999770646165,0.4108292907734061,0.251811455549278,0.2735601406944488,0.4260040987247635
0.32292660570729537,0.8509315998358481,0.14351635281664898,0.6622584700084765,0.06070710453190253,0.02859200143562945,0.4971249735043229,0.8199028810516142,0.003933842124997589,0.5294901696518437,0.25050574889457145,0.07368011442961575,0.35797152471559657,0.826587248614633,0.9870867389453024,0.1745951241325734,0.3655824235906791,0.7659065425179128,0.7141772353060397,0.9121384225488008,0.8726095391415536
0.786855423676781,0.1890201195788908,0.10785913544528547,0.19701715913806328,0.08702739188093422,0.7513229971486486,0.8121934803499598,0.8153585410256748,0.2277735001459855,0.5151744071837445,0.7889738993713157,0.8632339598738208,0.4246301239662175,0.14091224057983642,0.8890458881991632,0.2649147687606379,0.10920145568709527,0.896007167732105,0.3728320410294024,0.86639842258287,0.9759935833249388
0.8417488633872742,0.31390634340877754,0.8862190942351186,0.5732899118989015,0.8075810849482261,0.32319445746348185,0.20652603509699494,0.1886257135614311,0.8768110013373324,0.00694521311841656,0.20001015477713,0.7502822911012117,0.7894555791446309,0.9363059193207852,0.2928785672360169,0.5700239814011627,0.9260458460816342,0.8514356734035731,0.2061277346578254,0.6027077145142069,0.8070285819808907
0.3725503622353693,0.7754572617855234,0.40067978907916396,0.5804510012864776,0.762647756796996,0.3572681398961508,0.0312854364487819,0.9679346357893032,0.7295078753333764,0.7814801860976329,0.3861900433423335,0.4562152824323745,0.6378085532285201,0.451565706291074,0.7262675031835433,0.7910914816698094,0.9709781748706116,0.1071000571897892,0.7543021042475702,0.6482776534996998,0.5319357691940623
0.5038483586123413,0.5255046229003788,0.08204597365837563,0.07948028742083535,0.029985210882000787,0.10558892425839406,0.3877027890467114,0.6476949045423714,0.8169757437237293,0.954821299690054,0.7903842779989084,0.3051702709523674,0.8274164690035262,0.16312617351604286,0.5412061087464398,0.2801332524600255,0.8151789705843351,0.4776005888984495,0.2584468479145721,0.3928447679049655,0.2383566396157387
0.04132977737939003,0.4403885889358439,0.36991019498193534,0.4387649339787096,0.6117653496289263,0.5133813445274366,0.7716702375259046,0.28552399492240355,0.35054922770361296,0.12032451206883255,0.3664048578854331,0.3708918030083156,0.9874730145000428,0.3951900848476913,0.1053531028722886,0.3694033563906957,0.5926230485360282,0.0784746710634624,0.5538251162403456,0.3334351148096498,0.7135109180108262
0.2355232191868688,0.28026695526925416,0.59560953476078,0.8363547441286957,0.7704132767595292,0.4809381815175941,0.05285695333845597,0.9206330086581692,0.7272077364325686,0.3535472146923824,0.7053662702973788,0.2952400727565845,0.02256374240948167,0.5724738168842626,0.4380012134832729,0.2296949656077839,0.5196291758770303,0.6208035874891928,0.8958643445978944,0.7879228711880061,0.4501181483441625
0.12271409159319326,0.7840763216113189,0.4708851898916076,0.8079239734870212,0.3000659047300782,0.2988315181270972,0.8840891671523755,0.17706620627613634,0.4276640983279125,0.34135937248725834,0.0048448521437882705,0.4125075282591518,0.938806795537912,0.7854553368650813,0.876025791184407,0.6459317761807446,0.6047312607477274,0.5549407405669428,0.9067264480503281,0.9517941077909025,0.3947591652542057
0.0549110616675268,0.5725349665584619,0.9102393855719692,0.9633108367352092,0.8740385726901198,0.9587497861778288,0.5247537320066239,0.066033952419836,0.4433253255028604,0.67023811925048,0.25763121226566577,0.12177917859280728,0.6807878570533141,0.7909825769778432,0.23472760365368706,0.6015517922690952,0.7096822955419668,0.8879860697723952,0.1747901750448788,0.09986055579817443,0.6259999396101171
0.40145720145128827,0.248163827637664,0.8474198183984587,0.5779763739211935,0.03880746453512385,0.9258545552650408,0.09797807633268996,0.2380316114700184,0.9164759644006676,0.07999665147560975,0.7133701296149879,0.3856990308808578,0.8011472683044832,0.5307188572447205,0.5081419249199052,0.9077927644711026,0.9852495451923882,0.812955608078215,0.11684851324397873,0.9210194115217359,0.09843058059190424
0.5811674936559129,0.6497911629396903,0.7862465543895241,0.9879473630597891,0.8746426029517261,0.4388007413453754,0.09322978790303893,0.32418383405432183,0.6101781950587221,0.8296308380211597,0.08762171196947499,0.599399133879607,0.047518060559050834,0.07405650717077994,0.10444348102148347,0.5813695756383803,0.8350677324615442,0.6646308832995177,0.3191619589917721,0.6779639392445289,0.1366307243584005
0.5369005493830422,0.5684167293986307,0.6179938693103579,0.2266959055848037,0.2675388721182901,0.4944917424621792,0.8684163822878437,0.4568958811949882,0.90683451184356,0.5641254755829735,0.8012989217187908,0.98416732205909,0.4550212974068143,0.14332570075498308,0.2814220483000871,0.10484873244698267,0.5309163970174355,0.4969876535192682,0.568173793320499,0.35134094173600683,0.9826631274445043
0.9926789152871608,0.3464793126528537,0.8143550028680078,0.8470257148331356,0.20398185241069589,0.5951478987184659,0.01964856345198673,0.7463439776175241,0.3981005431350234,0.7036940260481809,0.6999425013233416,0.4167471714936309,0.8256027593881492,0.021894347923845148,0.5557146476981797,0.6650735088025883,0.29252112106956185,0.015922212930000183,0.6213486043096688,0.2879188777027353,0.3348259559126263
0.12185794094418867,0.2636575411235865,0.00168249283673072,0.2402685114410901,0.6010770823954139,0.4000203391917355,0.5459615575194947,0.3660699191697117,0.8652041150885645,0.4978324466281458,0.2047267361274342,0.7517501382123161,0.961887251279664,0.8854818051412054,0.13301936807146564,0.3064232265493597,0.476227552723896,0.7093625546971042,0.3176499035876763,0.2935915069832594,0.22493491147689604
0.06586826452876328,0.4035826693921501,0.221569368662897,0.8594034448835789,0.25457868986001264,0.3183469383694484,0.2655514972629516,0.853310475845825,0.10914336464417652,0.5390730108672078,0.6625555897395732,0.8170495522688377,0.09307534854766243,0.29752947292953197,0.013094783262952991,0.7109457791699567,0.8289653698225968,0.5709582159920699,0.21283254898889348,0.6187624937149102,0.5478969794542105
0.8350321388220923,0.1487438462981736,0.07300229785223278,0.5653443819378311,0.9195041924306836,0.8908476162424462,0.8083062009170422,0.27397323542871804,0.9270611622663816,0.4253321241182808,0.7646076637988555,0.1186009597446589,0.2588522419790944,0.0900775483647316,0.13046104808573555,0.9864204987256192,0.11172299086573867,0.30669083693744426,0.13736147030746892,0.9855110037336858,0.8387473509860273
0.748973980830492,0.04277232608395632,0.30851606319985503,0.5635976611806731,0.6678146287274257,0.26877886051192124,0.6857124663262048,0.8903299875199173,0.7003187830269442,0.3123485317832859,0.050685937146848326,0.4586491092735057,0.7453161369203062,0.754226344198177,0.8465473943859192,0.8809087554736283,0.2746436183257629,0.36538757412431605,0.3433177901418415,0.16960472589053932,0.3182489999218474
0.8936706418953785,0.4717831172717976,0.5927822035183137,0.4542893714348582,0.6390988493184029,0.16880333391610747,0.3497440933776156,0.00837669360408655,0.014876135921805034,0.5194428054503456,0.6981713166326842,0.33858438411925496,0.27544829792729497,0.10504422567442873,0.08106724738256266,0.0573835375875208,0.8732628331927633,0.5282649975650372,0.8976866531388962,0.5591431395993921,0.42904565161180186
0.4601073489245172,0.7068183755116739,0.7300227069208901,0.7599742486655024,0.2245921562460204,0.4543840060926576,0.5074390002251951,0.5473059074081319,0.3691408830290207,0.8437924497858171,0.1617542379024487,0.9707132021132844,0.2591011913310779,0.7858061480349766,0.90563377920989,0.20445833789368492,0.11767426028552465,0.1497430495763803,0.8287925127887386,0.6895305754591016,0.17691900841997588
0.6280918553925584,0.4446729476789197,0.8869043830919867,0.8810527975948519,0.45941729390105607,0.2919605332017964,0.08601434470635494,0.9457002336994732,0.9645431801892944,0.5146203531714244,0.6470811883486539,0.6369647545161854,0.6258814187062816,0.8301458193788992,0.8897240530492667,0.4774986135330647,0.905333542580704,0.8644445950823734,0.06651819535210912,0.5991858889558122,0.6064819816944115
0.8341574050883988,0.14794773192150168,0.5698889579114462,0.2683059897982487,0.5223346523898689,0.855134839864203,0.1018468346344531,0.5322761027859158,0.29811412305930096,0.4873656970094325,0.2656740390547099,0.5370782852426674,0.2300801650251657,0.15003617437362438,0.30092320837939623,0.9988492740763952,0.5542622076210743,0.7025863161381989,0.4703724384222498,0.1210315085057937,0.5174294646307961
0.39898470122242224,0.9430611850775054,0.2513965794056541,0.9740691257700692,0.8502381807050989,0.1910754455723621,0.8433601388624056,0.6335078034738517,0.9290064489185936,0.533767758134716,0.013669308183445805,0.03820197268845904,0.9040222000941932,0.7739152165180772,0.7738456351173917,0.7946255495092978,0.3717444326007608,0.7996856185286013,0.5064332595131764,0.5057027465627808,0.02530150295292988
0.16649688294036624,0.8983470754879808,0.4222007538035646,0.557123384389692,0.5624624643391184,0.2585752192830686,0.9941493126119968,0.7779855560460217,0.5616918701493138,0.5234293593098869,0.7936420806228772,0.3007984917644315,0.7053114786178621,0.4403988817669264,0.869291344047409,0.621172401658047,0.4839215382374016,0.17241053986127966,0.4589928777054004,0.2112208406837388,0.924744898615084
0.6706558937979221,0.34297604914019153,0.5781862122982214,0.6394294735569434,0.6377621147475828,0.3022446248308023,0.5901486442236032,0.08230629008176937,0.9057203482445154,0.11998208059342808,0.6620144539972037,0.7344494036349257,0.7541419364862264,0.6639087257608698,0.7324161749152323,0.037427989153833614,0.8217996604025188,0.6961047692635329,0.17793129141283234,0.17708300326247572,0.2777780612778704
0.8315419943535334,0.8980107332958982,0.14891214276546405,0.6347209695339,0.4540194959435021,0.6213963345573029,0.9949234628230388,0.7958391360126956,0.3044575080875548,0.6733183357760173,0.9295727370570604,0.4326477654792839,0.3025579053871065,0.0009954088024523024,0.5150870651209281,0.9929365536775046,0.31535965308467784,0.7368405953779597,0.05257809470036268,0.06678865359962373,0.2895547416846961
0.8876263694994788,0.6691119626912484,0.0019183787346906953,0.8644141785736401,0.4614884113160381,0.6275295249821314,0.6315776234310283,0.9426919638451438,0.7809423957362694,0.27341116346900873,0.9512677808833736,0.42986256312022897,0.5829431004657426,0.13734745275531698,0.16000220420225866,0.052421903984240285,0.24450375708633776,0.5879988337635427,0.5690883992513001,0.4843566295573877,0.6136979016613358
0.5923374022007292,0.0071426905795137765,0.9017825703442498,0.24734492831254476,0.03548522908298002,0.3235210101068877,0.1312412286159601,0.11664051555226986,0.37886728170795947,0.8004216928166248,0.3907666536059726,0.2086250728917488,0.5564745181049128,0.5719477565018247,0.13787176683842894,0.4205221821023253,0.7812797030647397,0.4862048552982543,0.08703914540790769,0.7370710033979404,0.411737188299428
0.4105069382061425,0.8331382528607861,0.015123569552159875,0.3378000468213197,0.38888467018519146,0.7546743519841042,0.536445845803924,0.29972665724534164,0.17474756140745262,0.11811723483670955,0.3679007011595224,0.5105023265183707,0.5402766220085968,0.18755305296361316,0.2540664483457459,0.6625204564037889,0.9469727052482452,0.2673555570611613,0.8359692826158485,0.34524869704774463,0.27608156253278515
0.5574292406687164,0.21190808200589728,0.4529194862590418,0.2076835068573779,0.19773590332295232,0.8459380501708089,0.941756891292085,0.29949665671941283,0.6352890753778575,0.7456733491710303,0.24160300274162486,0.1275560696918634,0.7224355345511768,0.1183613733572133,0.9384941720676129,0.9909433424304402,0.16239131401215945,0.8046626556531983,0.8894718857252287,0.4664603003984064,0.3306804030256574
0.3076669727662107,0.6945785022152832,0.6395120125946189,0.1760487641663142,0.07085399714972274,0.24206260721649075,0.8015726046331235,0.8940897338899716,0.5067631490972021,0.6375089770066426,0.2775443352570313,0.3300237805308696,0.952517960540704,0.012838613456898962,0.35696121430476924,0.07546685987259849,0.7735533085591677,0.5630481686612087,0.9977151192326488,0.5975605318064631,0.2754497891304544
0.3738026513812357,0.07876230170877563,0.44720449357471226,0.3014516441117471,0.18399157782334666,0.4437242153283556,0.5620627681241913,0.6698701912625911,0.09778080448070993,0.9202744071889624,0.0002607392445105328,0.8766877525082198,0.5210306940866616,0.42488669583155536,0.5994110065499592,0.4172493104566545,0.9365308985385136,0.029137618869149118,0.5824704993443619,0.3816782243066923,0.07795399597896324
0.3378037375199935,0.2744518881862481,0.686346664163916,0.9843277456083978,0.9442755096016124,0.3436866878459248,0.7603803131068205,0.16730171396597734,0.7407453210544597,0.6196903990400485,0.7943918624908441,0.8449648945673853,0.6672359603501552,0.022055057012798533,0.7508704829711775,0.015803728818944318,0.7688260039035179,0.3662655315143573,0.5160293055842093,0.5591361013012648,0.8634015744325511
0.8160082925159364,0.24793322086871505,0.6714397618290673,0.6371675706239801,0.7158788854654996,0.16505774879538104,0.15679341263243696,0.8494361541313362,0.6019528536694696,0.574041326779546,0.6057753579134166,0.38631514495047503,0.7493009907450848,0.7607563315144281,0.650904123272401,0.6945831846537337,0.9630194915625052,0.7624058021529829,0.5638115236737726,0.3897776145723741,0.8289796630356054
0.6904699804396632,0.6841751960366796,0.3574405028870504,0.5363451230543356,0.8720012999268437,0.2547492883216557,0.6355230587744689,0.7741522413976205,0.7083583905418958,0.7776957601107395,0.8532298777801851,0.2939650889855535,0.7950453435459468,0.3094905845425709,0.9960552788958932,0.060650653938327685,0.07130668258475104,0.8830781511202845,0.7466128754197501,0.4627985854021687,0.29422192115287105
